#{"t_start": 1582659054.1616294, "env_id": "nailbot-v0"}
r,l,t
11.364174,11,1162.319362
10.674254,11,1163.270167
16.597685,11,1164.221743
28.463356,11,1165.192653
34.279423,11,1166.207372
10.847867,11,1167.108128
20.572948,11,1168.059306
17.850141,11,1169.045504
12.025376,11,1169.99978
16.134213,11,1170.911681
12.177882,11,1171.998533
19.790692,11,1172.987685
24.618087,11,1174.039185
13.237181,11,1175.013417
16.859208,11,1175.904472
29.014182,11,1176.914902
14.092915,11,1177.927656
23.599745,11,1178.999728
24.92988,11,1179.97583
13.743103,11,1181.004669
33.647474,11,1182.056561
18.040758,11,1183.078285
13.169701,11,1184.189669
16.704693,11,1185.133176
28.368802,11,1186.184963
11.381558,11,1187.148395
27.888219,11,1188.17337
21.824982,11,1189.24972
13.736219,11,1190.398353
15.438545,11,1191.398755
22.228943,11,1192.417824
31.266037,11,1193.436723
25.145761,11,1194.470072
42.869521,11,1195.707118
11.858273,11,1196.645009
31.214208,11,1197.66572
12.906903,11,1198.609859
12.778447,11,1199.564174
26.462937,11,1200.625621
17.255663,11,1201.697472
18.071563,11,1202.752564
11.522432,11,1203.778784
11.91238,11,1204.743093
14.26036,11,1205.68473
19.026748,11,1206.579447
14.957199,11,1207.528408
14.023961,11,1208.47829
11.616357,11,1209.436874
31.972689,11,1210.459847
25.547228,11,1211.453187
14.81133,11,1212.503284
21.137985,11,1213.54211
12.55399,11,1214.498364
21.048058,11,1215.52707
11.646593,11,1216.479933
11.40788,11,1217.477691
22.288207,11,1218.633941
25.28188,11,1219.62948
18.977632,11,1220.604259
14.49007,11,1221.814086
33.969033,11,1222.829602
29.506073,11,1223.792456
12.51802,11,1224.785574
11.035287,11,1225.734242
13.140211,11,1226.712457
17.006931,11,1227.667047
13.092927,11,1228.59999
37.12193,11,1229.7184
18.197091,11,1230.710459
16.242701,11,1231.794432
12.507407,11,1232.784038
14.99818,11,1233.765924
36.182969,11,1234.71518
31.28907,11,1235.699217
24.140746,11,1236.664772
25.522572,11,1237.659852
16.32937,11,1238.515913
23.583787,11,1239.550026
11.269398,11,1240.492994
18.800578,11,1241.561211
17.00402,11,1242.737467
30.095841,11,1243.78351
31.536486,11,1244.848322
33.661143,11,1245.837542
12.15768,11,1246.839329
16.942549,11,1247.849415
32.008568,11,1248.828767
19.753642,11,1249.755877
30.820644,11,1250.760132
32.096273,11,1251.80114
33.836551,11,1252.822234
11.248984,11,1253.730895
16.348747,11,1254.655386
14.577199,11,1255.593954
14.010247,11,1256.595335
20.462996,11,1257.663109
14.893815,11,1258.639034
29.738026,11,1259.794612
16.675728,11,1260.806312
34.339004,11,1261.803077
12.941438,11,1262.713997
27.734766,11,1263.692769
22.738835,11,1264.685585
19.176654,11,1265.765779
26.071965,11,1266.749179
25.054305,11,1267.832737
14.528698,11,1268.77089
24.33683,11,1269.68039
29.907112,11,1270.721261
22.923548,11,1271.750917
25.718593,11,1272.747727
25.835331,11,1273.740467
36.471041,11,1274.852604
11.609579,11,1275.790498
13.818038,11,1276.732051
12.286407,11,1277.711012
19.827205,11,1278.657164
35.587425,11,1279.765745
32.354365,11,1280.770394
31.192692,11,1281.813218
29.273514,11,1282.744618
13.04054,11,1283.707159
10.80597,11,1284.665817
31.557392,11,1285.695168
19.409027,11,1286.645689
37.006103,11,1287.684431
14.119603,11,1288.799641
14.38896,11,1289.838038
28.205652,11,1290.821524
17.009774,11,1291.715105
12.613186,11,1292.683895
45.12947,11,1293.786062
12.362712,11,1294.714196
28.772413,11,1295.715319
10.975214,11,1296.660413
26.889911,11,1297.666915
16.475159,11,1298.679405
18.752017,11,1299.681831
13.082576,11,1300.595734
10.885361,11,1301.465652
16.417376,11,1302.41239
10.850258,11,1303.373906
35.751321,11,1304.43711
30.236116,11,1305.492819
15.818901,11,1306.477929
28.042407,11,1307.473351
24.742826,11,1308.403322
24.195377,11,1309.375149
24.579196,11,1310.390043
15.997293,11,1311.301919
15.442721,11,1312.465436
11.152517,11,1313.502729
33.980211,11,1314.611712
23.053393,11,1315.791546
33.105291,11,1316.78321
17.907349,11,1317.869563
17.010005,11,1318.826926
12.906192,11,1319.842754
25.209428,11,1320.987191
14.213872,11,1322.020136
32.989217,11,1323.159788
29.263718,11,1324.35128
20.433199,11,1325.449517
14.683015,11,1326.507686
14.843855,11,1327.53225
22.726803,11,1328.512698
16.022844,11,1329.476907
34.895985,11,1330.656687
10.872442,11,1331.672949
11.465009,11,1332.709228
32.473204,11,1333.734655
16.817391,11,1334.790108
25.217604,11,1335.705521
26.414705,11,1336.837692
20.759734,11,1337.799114
27.740563,11,1338.837785
19.04421,11,1339.796077
20.595448,11,1340.798438
12.770703,11,1341.751131
33.883906,11,1342.799424
29.243083,11,1343.696191
15.776634,11,1344.668132
11.961954,11,1345.661808
14.612322,11,1346.632781
22.473075,11,1347.565186
12.224147,11,1348.38903
12.461314,11,1349.323835
33.579607,11,1350.319428
36.76644,11,1351.407439
25.648637,11,1352.462041
34.278138,11,1353.581738
24.455613,11,1354.59108
21.317904,11,1355.499156
29.858876,11,1356.678683
36.427409,11,1357.774778
20.529638,11,1358.737885
15.260647,11,1359.835662
19.268703,11,1360.813659
12.919255,11,1361.761661
25.017321,11,1362.697417
42.599786,11,1363.715381
25.46562,11,1364.651846
20.308069,11,1365.722298
31.383177,11,1366.731642
12.06105,11,1367.652702
19.799993,11,1368.596967
14.079631,11,1369.536748
19.230804,11,1370.509086
11.964178,11,1371.464683
34.528895,11,1372.471834
27.612912,11,1373.438016
25.159996,11,1374.442856
15.226264,11,1375.42057
14.20019,11,1376.377332
11.427246,11,1377.314094
25.370792,11,1378.308494
41.828813,11,1379.414869
12.326393,11,1380.355375
24.57908,11,1381.343704
12.108563,11,1382.56697
15.326987,11,1383.537513
22.45205,11,1384.588741
32.411094,11,1385.643955
30.339799,11,1386.601102
14.790045,11,1387.463644
17.220904,11,1388.402348
35.720206,11,1389.431937
18.794982,11,1390.405577
36.30856,11,1391.338244
15.595086,11,1392.295054
32.781334,11,1393.339461
28.842357,11,1394.371202
29.384279,11,1395.334655
21.504569,11,1396.253369
22.278659,11,1397.289521
16.035082,11,1398.221114
12.200127,11,1399.196221
31.10378,11,1400.263436
37.642071,11,1401.175931
16.134152,11,1402.100653
14.140302,11,1403.071383
10.810327,11,1404.109219
37.049824,11,1405.210207
38.100013,11,1406.698966
14.178758,11,1407.729092
19.534797,11,1408.810175
22.39412,11,1409.725116
33.575091,11,1410.923178
22.300045,11,1411.832985
28.40295,11,1412.89222
11.748667,11,1413.802187
26.14049,11,1414.772272
19.433346,11,1415.722474
16.560095,11,1416.69172
22.63503,11,1417.686147
12.8255,11,1418.654565
11.697073,11,1419.597604
18.730689,11,1420.479919
11.277768,11,1421.401407
13.898083,11,1422.214064
32.537167,11,1423.202376
31.592533,11,1424.279686
15.202379,11,1425.342523
23.930755,11,1426.30951
26.766818,11,1427.363168
18.820204,11,1428.301227
20.242393,11,1429.425474
25.693748,11,1430.455884
30.631602,11,1431.443709
24.204559,11,1432.49022
14.844412,11,1433.512975
16.22083,11,1434.532317
15.962135,11,1435.510183
25.840299,11,1436.535133
19.218537,11,1437.535188
26.079379,11,1438.582739
16.505445,11,1439.594742
10.731746,11,1440.514005
31.903439,11,1441.575622
13.836357,11,1442.529796
29.652059,11,1443.578573
30.124866,11,1444.633034
43.244039,11,1445.984733
26.508553,11,1447.133149
14.006799,11,1448.225455
23.248388,11,1449.242565
20.210886,11,1450.392958
27.58621,11,1451.420908
22.538585,11,1452.420269
13.570246,11,1453.556525
33.922143,11,1454.616202
20.450117,11,1455.619125
13.742818,11,1456.600952
13.919667,11,1457.396715
13.052929,11,1458.365807
22.235017,11,1459.408357
13.917519,11,1460.372615
14.341674,11,1461.19854
17.387175,11,1462.107683
13.538971,11,1463.115591
11.015597,11,1464.066085
14.529097,11,1465.042878
24.183303,11,1466.073225
18.488478,11,1467.071903
20.687485,11,1468.104354
14.381553,11,1469.072824
27.348736,11,1470.071801
24.509385,11,1471.07018
11.105123,11,1471.898761
14.474149,11,1472.885437
12.937096,11,1473.883639
29.475824,11,1474.797426
18.670728,11,1475.941844
24.269368,11,1476.899969
11.731145,11,1477.866414
13.210606,11,1478.912579
38.320029,11,1479.924671
17.395346,11,1480.872957
33.800774,11,1481.774277
27.879226,11,1482.765675
36.713096,11,1483.814804
28.522264,11,1484.868166
13.464556,11,1485.861476
36.956841,11,1486.961254
18.445298,11,1487.891011
13.948792,11,1488.841827
24.57709,11,1489.877754
26.400968,11,1490.869195
14.332678,11,1491.887393
11.378218,11,1492.81358
16.170095,11,1493.736223
31.84031,11,1494.851611
12.374231,11,1495.858485
27.538292,11,1496.80416
14.297985,11,1497.775337
26.338855,11,1498.852392
36.494642,11,1499.964087
12.307971,11,1500.904263
29.030899,11,1501.857238
43.558593,11,1502.947861
23.226574,11,1503.940966
20.022281,11,1504.94572
11.832533,11,1505.861974
32.033401,11,1506.869159
31.138726,11,1507.824944
19.92149,11,1508.694934
26.477555,11,1509.732381
31.362414,11,1510.693096
26.640463,11,1511.706713
16.21556,11,1512.61669
20.884802,11,1513.58327
34.573791,11,1514.629795
15.192776,11,1515.62875
17.672131,11,1516.600377
24.391434,11,1517.534574
26.685696,11,1518.507258
33.075743,11,1519.622607
29.911496,11,1520.577252
33.292364,11,1521.575332
15.246917,11,1522.807565
14.790145,11,1523.74488
31.225481,11,1524.775385
24.41701,11,1525.735015
29.005444,11,1526.75821
12.724518,11,1527.618123
11.085546,11,1528.547788
29.560141,11,1529.766754
23.13172,11,1530.839225
33.19932,11,1532.007199
38.46886,11,1533.188074
13.811273,11,1534.151479
16.009783,11,1535.118481
12.184989,11,1536.064504
22.483521,11,1537.047788
18.298999,11,1538.015783
19.9726,11,1539.068388
16.333525,11,1540.234468
24.325216,11,1541.274786
30.956565,11,1542.430833
13.282454,11,1543.426903
35.874075,11,1544.469755
33.05193,11,1545.574126
20.552168,11,1546.846774
28.923387,11,1547.894917
21.292815,11,1548.871616
12.417075,11,1549.854738
31.884025,11,1551.023201
42.12741,11,1552.129489
25.68774,11,1553.193731
34.011099,11,1554.203809
16.008624,11,1555.364054
46.849399,11,1556.681427
24.229964,11,1557.850369
23.530061,11,1558.980376
20.524731,11,1560.239029
36.869232,11,1561.378772
13.839885,11,1562.35995
28.114915,11,1563.500314
34.645249,11,1564.680049
12.78218,11,1565.778788
11.033287,11,1566.765995
18.725393,11,1567.896317
27.317728,11,1569.001728
12.818218,11,1570.140829
13.294446,11,1571.301886
35.366923,11,1572.602653
11.582091,11,1573.899522
28.688272,11,1574.712852
13.017978,11,1575.712275
33.657577,11,1576.867547
14.42656,11,1577.92911
17.064306,11,1579.151187
20.756635,11,1580.222016
17.277727,11,1581.457531
29.705835,11,1582.643681
33.130419,11,1583.718646
13.1469,11,1584.945663
25.602955,11,1586.061589
17.219201,11,1587.18144
24.23727,11,1588.486171
23.1109,11,1589.689153
16.210276,11,1590.767862
14.023936,11,1591.781589
31.770306,11,1592.79533
15.836763,11,1594.043304
10.980679,11,1595.292511
33.054295,11,1596.689149
11.913917,11,1597.928593
22.39186,11,1599.18975
19.42524,11,1600.558272
18.596414,11,1601.633459
13.135435,11,1602.764868
23.546489,11,1604.029538
34.584639,11,1605.310792
25.586088,11,1606.578483
16.324244,11,1607.814568
12.889334,11,1609.016201
39.719689,11,1610.183586
34.265252,11,1611.283553
28.993528,11,1612.448335
17.950791,11,1613.514539
27.597549,11,1614.606703
17.626439,11,1615.71505
32.185353,11,1616.900155
34.839837,11,1618.194579
29.915289,11,1619.413902
13.470714,11,1620.611711
13.253399,11,1621.81227
20.201116,11,1622.904708
17.878352,11,1624.111895
21.414617,11,1625.302484
28.032623,11,1626.40711
17.225269,11,1627.54938
15.64518,11,1628.649731
11.684036,11,1629.731399
12.17646,11,1630.912708
24.124455,11,1632.076176
15.552634,11,1633.231196
27.618658,11,1634.233347
12.220965,11,1635.466998
16.951843,11,1636.700653
12.502992,11,1637.860566
23.27239,11,1639.074848
38.762705,11,1640.273165
12.783837,11,1641.395019
12.412617,11,1642.523471
23.752339,11,1643.766988
23.994413,11,1645.029463
22.810246,11,1646.283576
29.570696,11,1647.515661
13.557861,11,1648.753547
21.889188,11,1649.909291
36.640106,11,1651.128363
19.270549,11,1652.350994
15.099874,11,1653.450638
27.791008,11,1654.76991
21.289682,11,1656.008666
14.577634,11,1657.230223
34.609559,11,1658.348288
19.173163,11,1659.488126
36.343212,11,1660.90256
35.651583,11,1662.18117
18.107819,11,1663.296973
15.251663,11,1664.413517
12.466077,11,1665.595937
13.597294,11,1666.76628
30.465771,11,1667.977196
40.606783,11,1669.227132
21.722766,11,1670.434967
29.621819,11,1671.676283
17.970291,11,1672.757953
18.887482,11,1674.014867
21.315564,11,1675.238226
14.965869,11,1676.4472
25.065686,11,1677.668764
28.166951,11,1678.848897
11.926466,11,1679.978125
30.496853,11,1681.119492
13.495722,11,1682.249706
17.63402,11,1683.543206
16.697028,11,1684.846226
17.216391,11,1686.035935
13.273102,11,1687.269082
16.516921,11,1688.511454
11.375674,11,1689.723128
28.00827,11,1690.938325
13.931813,11,1692.135055
33.321441,11,1693.375443
15.881437,11,1694.624536
21.940362,11,1695.903985
23.558021,11,1697.139966
34.561501,11,1698.366623
32.314899,11,1699.550698
17.285438,11,1700.663453
15.408261,11,1701.837062
11.36222,11,1702.997673
25.267943,11,1704.11257
34.768621,11,1705.385903
29.667704,11,1706.66051
21.384872,11,1707.896683
16.458931,11,1709.137029
19.149078,11,1710.346592
23.186576,11,1711.501156
14.374842,11,1712.693847
38.346224,11,1713.94082
26.64089,11,1715.17578
12.949852,11,1716.385878
26.016738,11,1717.632652
12.532612,11,1718.835777
17.9656,11,1720.078426
15.077264,11,1721.265694
30.770882,11,1722.473842
15.844035,11,1723.646763
15.545272,11,1724.794318
33.567564,11,1726.0357
28.689703,11,1727.303805
11.768087,11,1728.549026
22.762453,11,1729.818958
14.886882,11,1730.954852
12.63749,11,1732.162911
35.947309,11,1733.407007
29.780205,11,1734.630734
13.910557,11,1735.88084
37.112228,11,1737.234066
26.309137,11,1738.411903
28.016353,11,1739.788768
27.087835,11,1740.999708
17.911978,11,1742.135393
26.387506,11,1743.322881
35.883059,11,1744.551965
26.09353,11,1745.746662
16.671477,11,1746.921439
35.956129,11,1748.117576
35.502864,11,1749.498186
28.932384,11,1750.744777
17.273886,11,1751.977469
22.391257,11,1753.085601
18.38325,11,1754.26579
27.99085,11,1755.545898
33.872211,11,1756.758219
14.693528,11,1757.955679
11.011844,11,1759.159294
15.675737,11,1760.426275
15.508143,11,1761.648207
38.223824,11,1762.831031
11.757016,11,1763.930948
17.886618,11,1765.072094
26.42311,11,1766.326768
13.30808,11,1767.683752
22.20597,11,1768.888646
23.140221,11,1770.072407
32.142736,11,1771.340771
23.89058,11,1772.538399
27.484449,11,1773.740386
35.244821,11,1774.913728
24.723758,11,1776.029672
26.590395,11,1777.238997
29.748526,11,1778.427199
30.088319,11,1779.58252
33.785131,11,1780.770712
13.963148,11,1781.888832
19.09878,11,1782.920188
14.151923,11,1784.017774
12.20306,11,1785.17549
21.637365,11,1786.379811
14.901531,11,1787.535289
29.331457,11,1788.783257
11.43826,11,1789.985331
32.085057,11,1791.246875
30.927133,11,1792.52327
13.409684,11,1793.697896
30.792224,11,1794.914335
30.909336,11,1796.276968
16.405258,11,1797.456762
16.088251,11,1798.695679
23.410191,11,1799.943748
31.931982,11,1801.167247
38.941196,11,1802.403909
22.886192,11,1803.56187
26.696955,11,1804.767267
11.981521,11,1806.021608
21.337067,11,1807.273242
29.096039,11,1808.540213
23.793666,11,1809.806539
33.641272,11,1811.088276
23.521404,11,1812.4046
17.730818,11,1813.59875
16.513388,11,1814.852675
13.88114,11,1816.064501
23.380672,11,1817.293519
36.796857,11,1818.492724
27.94602,11,1819.724006
28.085805,11,1821.031948
19.841351,11,1822.111634
23.815184,11,1823.148131
29.132732,11,1824.39685
26.227936,11,1825.499079
25.708167,11,1826.655419
36.743801,11,1827.88257
33.708164,11,1829.109572
30.983688,11,1830.322505
26.600799,11,1831.57093
32.179099,11,1832.823286
13.256802,11,1834.041471
30.992836,11,1835.28946
19.110784,11,1836.483078
20.301205,11,1837.719494
18.085616,11,1838.887149
23.818875,11,1840.114004
29.339737,11,1841.413161
32.054545,11,1842.768752
17.994669,11,1843.817733
21.518042,11,1844.881906
24.753627,11,1846.104289
17.707756,11,1847.323488
16.903217,11,1848.576016
19.821789,11,1849.8848
32.502756,11,1851.113392
18.425177,11,1852.461647
23.486802,11,1853.712393
15.010822,11,1854.856442
31.535183,11,1856.018962
52.241155,11,1857.319964
32.348275,11,1858.643843
26.567234,11,1859.785734
23.467878,11,1860.893436
33.211615,11,1861.909923
18.347484,11,1863.139966
12.069238,11,1864.332929
33.847499,11,1865.599605
29.810192,11,1866.743219
14.384067,11,1867.919625
11.624135,11,1869.15625
27.164864,11,1870.410793
36.066549,11,1871.700561
36.393829,11,1872.964427
22.085903,11,1874.202963
16.401601,11,1875.437099
30.254039,11,1876.639876
21.701699,11,1877.899972
23.79775,11,1879.116391
11.827017,11,1880.330092
13.183463,11,1881.436422
27.758014,11,1882.520421
12.550637,11,1883.46978
27.864627,11,1884.60828
27.23534,11,1885.885745
30.6055,11,1887.134596
20.731912,11,1888.375514
23.686215,11,1889.607211
37.657708,11,1890.932338
22.825632,11,1892.102665
21.837948,11,1893.339118
22.190861,11,1894.573786
18.099239,11,1895.763676
26.434791,11,1896.960841
23.928907,11,1898.242351
31.144762,11,1899.387105
21.372028,11,1900.58289
13.829075,11,1901.798112
27.318602,11,1903.021518
19.339337,11,1904.051805
14.001672,11,1905.136464
37.0209,11,1906.437845
16.16446,11,1907.619067
14.060515,11,1908.99615
15.222215,11,1910.268692
13.044151,11,1911.49201
18.057433,11,1912.678346
21.929465,11,1913.914788
28.424055,11,1915.051103
39.184937,11,1916.299034
31.169152,11,1917.527944
12.405842,11,1918.725368
26.715021,11,1919.897346
31.04431,11,1921.179605
38.693172,11,1922.314704
16.059163,11,1923.545013
34.491904,11,1924.783481
22.530333,11,1926.03335
31.036667,11,1927.271457
14.666278,11,1928.488368
28.223225,11,1929.653073
23.308247,11,1930.964262
20.269349,11,1932.093402
21.313208,11,1933.35566
34.079659,11,1934.644209
23.274699,11,1935.848957
18.753013,11,1937.222214
39.906878,11,1938.537606
23.530269,11,1939.682314
11.75586,11,1940.864028
13.244079,11,1942.047623
27.279771,11,1943.335044
27.278931,11,1944.443941
18.658596,11,1945.574341
29.44806,11,1946.879369
23.954942,11,1948.18297
23.861616,11,1949.390269
27.5234,11,1950.758033
14.522818,11,1951.989695
23.579946,11,1953.166198
23.410638,11,1954.4027
25.716702,11,1955.664347
31.892838,11,1956.881262
25.261712,11,1958.132209
31.303931,11,1959.383258
13.2291,11,1960.463974
20.756476,11,1961.602123
17.204549,11,1962.801016
19.590069,11,1963.828548
33.814765,11,1965.193374
11.679065,11,1966.430037
15.059055,11,1967.644732
22.593577,11,1968.829983
34.115771,11,1969.951538
35.205786,11,1971.096416
13.557124,11,1972.232803
13.721861,11,1973.34449
33.277986,11,1974.5716
28.129607,11,1975.830281
14.406515,11,1977.062895
12.453003,11,1978.251529
24.9457,11,1979.553663
14.724721,11,1980.660153
15.305328,11,1981.772132
28.643733,11,1982.92162
15.583982,11,1984.087418
18.492365,11,1985.139801
36.205758,11,1986.364847
29.894301,11,1987.570336
24.376342,11,1988.757647
22.62661,11,1989.920632
31.857074,11,1991.202173
18.40946,11,1992.394742
33.857057,11,1993.825438
42.291181,11,1995.16317
15.886769,11,1996.349122
46.465981,11,1997.578538
19.722567,11,1998.831574
12.274944,11,2000.05903
20.205427,11,2001.286842
15.685135,11,2002.40742
14.579768,11,2003.473824
21.779624,11,2004.599759
23.571708,11,2005.888029
31.166846,11,2007.174576
16.029785,11,2008.446243
32.563358,11,2009.549191
35.934668,11,2010.83641
40.036895,11,2012.139086
20.569523,11,2013.369279
44.730771,11,2014.565149
31.708957,11,2015.726991
16.763831,11,2016.810699
28.782388,11,2017.962686
28.776632,11,2019.295413
15.472076,11,2020.492817
15.426795,11,2021.821879
31.466146,11,2023.028731
33.23395,11,2024.19882
39.967104,11,2025.371552
12.105773,11,2026.570195
31.746603,11,2027.900707
24.602408,11,2029.086271
27.762383,11,2030.359152
30.596543,11,2031.648682
18.904681,11,2032.860871
29.922691,11,2034.068718
35.53085,11,2035.135831
32.47387,11,2036.389022
21.529634,11,2037.637647
35.946446,11,2038.873292
17.708258,11,2040.11835
25.438476,11,2041.388919
15.711512,11,2042.611809
23.205601,11,2043.687384
11.926238,11,2044.760927
11.935335,11,2045.970267
31.211421,11,2047.292869
19.102065,11,2048.565647
20.689938,11,2049.938547
31.358089,11,2051.226405
31.092036,11,2052.553066
14.736991,11,2053.820972
32.687313,11,2055.14827
31.42208,11,2056.353924
11.085809,11,2057.509584
12.284483,11,2058.718369
35.26793,11,2060.057489
16.375496,11,2061.285525
23.055924,11,2062.474912
25.501599,11,2063.69531
19.357009,11,2064.837902
14.305981,11,2065.985129
26.884188,11,2067.232179
33.144985,11,2068.457544
10.887743,11,2069.695724
14.837478,11,2070.951362
28.986126,11,2072.173897
35.385997,11,2073.392722
38.031032,11,2074.543244
8.181633,11,2075.774601
30.421304,11,2077.017388
36.111405,11,2078.409478
26.033684,11,2079.67563
17.35702,11,2080.877537
19.3209,11,2082.152935
27.223768,11,2083.372234
44.458988,11,2084.440195
34.341844,11,2085.67526
45.159896,11,2087.088013
15.369066,11,2088.30501
19.038871,11,2089.49892
38.845947,11,2090.661578
10.861413,11,2091.872262
40.589907,11,2093.192831
26.777364,11,2094.408878
27.892695,11,2095.649284
21.298537,11,2096.902785
33.967079,11,2098.133632
35.386671,11,2099.431201
26.859225,11,2100.664795
21.361061,11,2101.892907
32.200421,11,2102.988207
27.208749,11,2104.006204
18.249594,11,2105.061531
15.812748,11,2106.180465
12.037087,11,2107.555422
21.924814,11,2108.826999
36.988184,11,2110.095542
35.518034,11,2111.348268
36.068638,11,2112.644266
30.29889,11,2113.895749
13.452505,11,2115.131871
39.601952,11,2116.303259
12.303933,11,2117.542281
21.424494,11,2118.75563
28.319872,11,2120.234029
17.515702,11,2121.356573
31.692958,11,2122.587385
30.192455,11,2123.540247
10.452349,11,2124.615396
12.444098,11,2125.66449
30.222274,11,2126.936624
32.596405,11,2128.254403
38.749213,11,2129.567911
21.654173,11,2130.807327
19.624868,11,2132.112138
15.212562,11,2133.333833
32.013122,11,2134.622075
29.472035,11,2135.971316
36.152315,11,2137.240147
20.914278,11,2138.449075
39.273412,11,2139.820172
30.834469,11,2141.031103
24.439638,11,2142.387364
36.604791,11,2143.619245
14.537139,11,2144.687403
21.811527,11,2145.717366
27.984032,11,2147.083535
25.496753,11,2148.371327
36.625889,11,2149.652391
40.733015,11,2150.928438
33.089879,11,2152.229919
26.705836,11,2153.490458
31.696892,11,2154.821001
12.881431,11,2155.967332
16.529426,11,2157.176014
34.467369,11,2158.485876
23.906907,11,2159.726475
26.867582,11,2160.934392
38.600936,11,2162.251468
39.387596,11,2163.676603
31.816282,11,2164.9034
28.892888,11,2165.989702
20.723067,11,2167.228291
30.327796,11,2168.491888
33.439317,11,2169.796604
23.573534,11,2171.022051
35.634525,11,2172.253487
15.141785,11,2173.407714
26.497936,11,2174.668039
11.246919,11,2175.872406
14.450511,11,2177.073768
14.500308,11,2178.337294
33.339782,11,2179.604575
36.06475,11,2180.791605
28.668233,11,2182.031705
13.473902,11,2183.23494
17.95554,11,2184.309941
20.066975,11,2185.434558
20.862926,11,2186.674241
15.437607,11,2187.943399
31.690212,11,2189.21461
32.795413,11,2190.389011
35.759234,11,2191.699069
21.305931,11,2192.949475
21.883454,11,2194.324584
29.258893,11,2195.628583
39.759321,11,2196.918006
26.026118,11,2198.105215
33.018712,11,2199.361625
37.119172,11,2200.527845
19.150679,11,2201.790516
28.586596,11,2202.952395
29.598787,11,2204.222313
11.905183,11,2205.432566
15.70291,11,2206.71716
31.79402,11,2207.976539
11.954864,11,2209.160165
27.138315,11,2210.429749
20.013269,11,2211.638284
19.019122,11,2212.761136
17.907702,11,2213.98752
14.767684,11,2215.071789
14.035657,11,2216.141271
26.68975,11,2217.306769
27.026915,11,2218.541404
32.897146,11,2220.011756
25.708884,11,2221.454127
18.017572,11,2222.833056
38.79872,11,2224.130512
31.08067,11,2225.372765
27.361123,11,2226.656023
32.191829,11,2227.801029
33.802595,11,2228.921256
12.208858,11,2229.971727
15.86359,11,2231.081366
28.161933,11,2232.298075
15.074607,11,2233.499405
34.266919,11,2234.579475
23.692858,11,2235.749854
13.836649,11,2236.970081
13.259754,11,2238.110461
34.245757,11,2239.207551
11.508652,11,2240.212159
30.263982,11,2241.4304
34.090064,11,2242.820978
29.772632,11,2244.020433
29.610734,11,2245.22754
15.728676,11,2246.220597
27.161457,11,2247.414372
33.546205,11,2248.577789
27.408038,11,2250.024505
42.235066,11,2251.341742
22.146535,11,2252.509258
31.818007,11,2253.713636
26.900017,11,2254.915129
29.530703,11,2256.06765
29.326185,11,2257.115194
19.334014,11,2258.310907
36.526317,11,2259.550169
23.915542,11,2260.667393
11.207165,11,2261.84797
19.911978,11,2263.035402
30.077809,11,2264.138541
36.95222,11,2265.293019
21.224799,11,2266.328358
33.24654,11,2267.516794
12.2701,11,2268.541981
18.864389,11,2269.714231
32.885077,11,2270.862676
28.582287,11,2271.861208
16.921358,11,2273.058645
23.761589,11,2274.252923
22.205358,11,2275.513974
35.52913,11,2276.719575
20.014216,11,2277.893177
14.990898,11,2279.152343
30.136291,11,2280.34275
16.38493,11,2281.524076
34.594687,11,2282.780082
13.209403,11,2283.857091
35.568645,11,2284.98629
14.421847,11,2286.049976
25.773747,11,2287.236571
28.189309,11,2288.46896
22.521174,11,2289.680734
12.189485,11,2290.905612
24.181352,11,2292.179242
34.10803,11,2293.471372
10.963764,11,2294.655672
24.66473,11,2295.874135
18.663447,11,2297.101353
15.304186,11,2298.177256
33.595083,11,2299.410369
10.845827,11,2300.59903
24.428713,11,2301.854126
33.00562,11,2303.181281
15.221518,11,2304.424167
15.77638,11,2305.737477
19.470661,11,2307.007931
17.965749,11,2308.184551
23.13331,11,2309.436786
28.716726,11,2310.750589
31.763663,11,2312.057333
31.601274,11,2313.324655
18.293296,11,2314.610451
27.971491,11,2315.827523
18.358705,11,2317.05815
27.771004,11,2318.33019
32.887685,11,2319.59006
29.239586,11,2320.904967
35.737459,11,2322.333554
22.035599,11,2323.461717
17.880368,11,2324.57558
31.811447,11,2325.774459
30.857985,11,2327.011767
28.077598,11,2328.247178
30.880734,11,2329.470968
19.35827,11,2330.675902
27.115494,11,2331.970568
28.038376,11,2333.258719
18.932392,11,2334.621058
37.873183,11,2335.834641
16.511127,11,2336.980556
31.13578,11,2338.268141
19.431272,11,2339.566315
21.530494,11,2340.657207
34.145877,11,2341.99573
31.902851,11,2343.259222
30.179605,11,2344.535018
25.620535,11,2345.724098
31.996597,11,2346.935714
35.257068,11,2348.206405
23.615408,11,2349.496996
18.958107,11,2350.710189
26.763611,11,2351.899637
12.524629,11,2353.092155
27.362959,11,2354.24825
13.241667,11,2355.46054
18.134054,11,2356.701386
32.860433,11,2358.018368
30.942185,11,2359.255152
26.610988,11,2360.447655
24.836174,11,2361.801011
11.610932,11,2363.110594
15.907662,11,2364.173194
21.677435,11,2365.251282
33.578246,11,2366.399366
17.638869,11,2367.62495
29.671181,11,2368.913224
35.188385,11,2370.225016
13.166977,11,2371.389546
28.841891,11,2372.574802
35.989545,11,2373.768525
28.313627,11,2374.965236
39.922135,11,2376.206485
30.637058,11,2377.503344
31.110084,11,2378.730129
43.101805,11,2380.012483
16.795105,11,2381.26409
